,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
4608,ENSMUSG00000024736,3.891551438,1.200756165,0.442314368,2.714712095,0.006633341,0.027817183,Tmem132a
4609,ENSMUSG00000024737,2.170739219,0.657384165,0.597033224,1.101084729,0.270859783,0.451941704,Slc15a3
4610,ENSMUSG00000024738,0.045352898,0.404903003,3.697420426,0.109509592,0.912798314,NA,Pga5
4611,ENSMUSG00000024740,1466.533726,0.482522889,0.091258205,5.287446603,1.24E-07,2.14E-06,Ddb1
4612,ENSMUSG00000024742,1.381794887,0.273724137,0.717269119,0.381619855,0.702743355,0.825155136,Fen1
4613,ENSMUSG00000024743,21.07639393,-0.857223422,0.339015933,-2.528563819,0.011453026,0.043266703,Syt7
4614,ENSMUSG00000024747,3.007762439,-0.461049069,0.718559546,-0.641629593,0.521113714,0.689062152,Aldh1a7
4615,ENSMUSG00000024749,0.070501892,1.003692695,3.695653002,0.271587374,0.785939309,NA,Tmc1
4616,ENSMUSG00000024750,444.7006884,-0.354779295,0.219842562,-1.61378803,0.106573412,0.236027847,Zfand5
4617,ENSMUSG00000024754,88.50385813,0.695098948,0.145995455,4.761099903,1.93E-06,2.46E-05,Cemip2
4618,ENSMUSG00000024757,0,NA,NA,NA,NA,NA,Slc22a19
4619,ENSMUSG00000024758,278.9591772,-0.097543274,0.125494366,-0.777272135,0.436998231,0.618540306,Rtn3
4620,ENSMUSG00000024759,86.40495147,-0.470422611,0.169263495,-2.779232521,0.005448751,0.023521602,Atl3
4621,ENSMUSG00000024764,74.41645576,0.504099645,0.152063506,3.315059992,0.000916235,0.005358671,Naa40
4622,ENSMUSG00000024766,12.69619987,0.232031824,0.275303781,0.842821056,0.39932853,0.58412915,Lipo3
4623,ENSMUSG00000024767,498.8979996,0.287112247,0.1271685,2.257730852,0.023962445,0.077113842,Otub1
4624,ENSMUSG00000024768,0.064984347,-0.475887379,3.697420426,-0.128707943,0.89758875,NA,Lipf
4625,ENSMUSG00000024769,55.5132043,-0.206074289,0.160046031,-1.28759388,0.197887371,0.363875627,Cdc42bpg
4626,ENSMUSG00000024770,1.001013106,4.489592141,1.072715495,4.185258963,2.85E-05,0.000269346,Lipn
4627,ENSMUSG00000024771,0,NA,NA,NA,NA,NA,Lipk
4628,ENSMUSG00000024772,125.7599228,-0.011025015,0.120562312,-0.091446616,0.927137723,0.963808963,Ehd1
4629,ENSMUSG00000024773,257.0380011,0.057143862,0.133564699,0.427836562,0.668770116,0.802685827,Atg2a
4630,ENSMUSG00000024774,0,NA,NA,NA,NA,NA,Ankrd22
4631,ENSMUSG00000024776,4.316863333,0.920453499,0.441123156,2.086613424,0.036923093,0.107712562,Stambpl1
4632,ENSMUSG00000024777,200.2762988,-0.128553231,0.145241326,-0.885100922,0.376102202,0.561293463,Ppp2r5b
4633,ENSMUSG00000024778,17.19249124,0.618498727,0.279021061,2.216673987,0.026645378,0.083905956,Fas
4634,ENSMUSG00000024780,194.4102545,0.715651603,0.126411273,5.661295762,1.50E-08,3.22E-07,Cdc37l1
4635,ENSMUSG00000024781,33.98844003,0.930432094,0.17479113,5.323108182,1.02E-07,1.79E-06,Lipa
4636,ENSMUSG00000024782,278.0750824,-0.117396951,0.117164993,-1.001979755,0.316353371,0.501317983,Ak3
4637,ENSMUSG00000024784,0.302571748,-1.246331969,1.631568069,-0.763885977,0.444935195,NA,Gpha2
4638,ENSMUSG00000024785,52.02296008,-0.555356021,0.162650584,-3.414411482,0.0006392,0.003965105,Rcl1
4639,ENSMUSG00000024786,0.248352924,0.389968784,1.838794194,0.212078538,0.832045763,NA,Majin
4640,ENSMUSG00000024787,64.47054438,0.797906493,0.146635793,5.441416964,5.29E-08,1.01E-06,Snx15
4641,ENSMUSG00000024789,345.3380522,-1.343646004,0.169322224,-7.935437951,2.10E-15,1.42E-13,Jak2
4642,ENSMUSG00000024790,48.63713142,0.009274055,0.182268671,0.050881236,0.959420158,0.979367693,Sac3d1
4643,ENSMUSG00000024791,0.215723084,0.999589542,1.858848252,0.537746715,0.590751923,NA,Cdca5
4644,ENSMUSG00000024792,41.1809839,-0.131098972,0.178495643,-0.734465949,0.462664806,0.640213088,Zfpl1
4645,ENSMUSG00000024793,1.633414695,0.22640236,0.685783063,0.330136995,0.741296451,0.851701231,Tnfrsf25
4646,ENSMUSG00000024795,0.719464299,1.549253168,0.907340045,1.707466981,0.08773529,0.204683339,Kif20b
4647,ENSMUSG00000024797,58.83664839,0.039902367,0.146958998,0.271520408,0.785990806,0.879745319,Vps51
4648,ENSMUSG00000024798,3.721357529,-0.109596892,0.478648577,-0.228971519,0.818891053,0.90081981,Htr7
4649,ENSMUSG00000024799,10.98279082,-0.591982484,0.316232707,-1.871983734,0.061208854,0.157227857,Tm7sf2
4650,ENSMUSG00000024800,150.3284488,-0.226984129,0.135164819,-1.679313677,0.093090927,0.214041923,Rpp30
4651,ENSMUSG00000024803,418.6190386,3.562351292,0.271665144,13.11302305,2.77E-39,1.74E-36,Ankrd1
4652,ENSMUSG00000024805,131.0982444,-0.089859023,0.130379536,-0.689211099,0.490690433,0.664487067,Pcgf5
4653,ENSMUSG00000024806,0.118766224,0.101186085,2.742389006,0.036897057,0.970567086,NA,Mlana
4654,ENSMUSG00000024807,215.7737908,0.39888855,0.158113625,2.52279682,0.011642565,0.043793526,Syvn1
4655,ENSMUSG00000024810,42.23331358,-0.619013076,0.29103194,-2.126959247,0.033423469,0.099905007,Il33
4656,ENSMUSG00000024811,637.7705355,-0.212964267,0.111626995,-1.907820485,0.056414422,0.147951994,Tnks2
4657,ENSMUSG00000024812,27.35186188,0.331018508,0.220232716,1.503039668,0.132828815,0.275461388,Tjp2
4658,ENSMUSG00000024815,0,NA,NA,NA,NA,NA,Trpd52l3
4659,ENSMUSG00000024816,33.24099575,-0.084263208,0.17337885,-0.486006267,0.626962723,0.772051054,Frmd8
4660,ENSMUSG00000024817,48.57359626,-0.207760145,0.158409201,-1.311540896,0.189675086,0.35297969,Uhrf2
4661,ENSMUSG00000024818,11.34161596,0.137994924,0.277102716,0.497991956,0.618489712,0.765508335,Slc25a45
4662,ENSMUSG00000024824,0.090258114,0.253044122,3.457475746,0.073187533,0.941656887,NA,Rad9a
4663,ENSMUSG00000024826,516.1961737,-0.194938587,0.096758548,-2.014691116,0.043937024,0.123109731,Dpf2
4664,ENSMUSG00000024827,0.470327479,1.734707947,1.195848626,1.450608304,0.146888962,NA,Gldc
4665,ENSMUSG00000024829,184.945638,0.140655884,0.12520261,1.123426137,0.261256555,0.440798619,Mrpl21
4666,ENSMUSG00000024830,0.537345351,-1.349725877,1.39001997,-0.97101186,0.331542373,NA,Rps6kb2
4667,ENSMUSG00000024831,21.05740614,0.175038513,0.237033149,0.738455836,0.460237495,0.638267084,Ighmbp2
4668,ENSMUSG00000024833,62.12750504,0.309926278,0.150559445,2.058497744,0.039542378,0.113451605,Pola2
4669,ENSMUSG00000024835,0.043486477,0.404903003,3.697420426,0.109509592,0.912798314,NA,Coro1b
4670,ENSMUSG00000024837,0,NA,NA,NA,NA,NA,Dmrt1
4671,ENSMUSG00000024841,107.0613221,-0.154536459,0.110809476,-1.394614114,0.163132237,0.318907064,Eif1ad
4672,ENSMUSG00000024842,0,NA,NA,NA,NA,NA,Cabp4
4673,ENSMUSG00000024843,10.08428267,1.239440274,0.298770945,4.148463211,3.35E-05,0.000309739,Chka
4674,ENSMUSG00000024844,713.1174233,-0.435310402,0.145949818,-2.982603256,0.002858082,0.013950714,Banf1
4675,ENSMUSG00000024846,35.47348712,0.554258041,0.197828349,2.801711904,0.005083225,0.022262519,Cst6
4676,ENSMUSG00000024847,0.840092926,-0.31428277,0.991580537,-0.31695133,0.751280533,0.858090683,Aip
4677,ENSMUSG00000024851,0.041883924,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Pitpnm1
4678,ENSMUSG00000024853,445.5709679,0.053129938,0.07135405,0.744595967,0.456516007,0.634921798,Sf3b2
4679,ENSMUSG00000024854,0.503518454,-0.029515107,1.19654906,-0.024666859,0.98032069,NA,Pold4
4680,ENSMUSG00000024855,129.1396344,0.858144505,0.160388913,5.350397927,8.78E-08,1.57E-06,Pacs1
4681,ENSMUSG00000024856,0.214780689,-0.932196256,2.103906039,-0.443078844,0.657708707,NA,Cdk2ap2
4682,ENSMUSG00000024857,0,NA,NA,NA,NA,NA,Cabp2
4683,ENSMUSG00000024858,213.8168373,-0.051472717,0.105145425,-0.489538338,0.624460619,0.770219748,Grk2
4684,ENSMUSG00000024862,355.6182439,0.03562343,0.106127215,0.335667241,0.737121812,0.849275021,Klc2
4685,ENSMUSG00000024863,0,NA,NA,NA,NA,NA,Mbl2
4686,ENSMUSG00000024866,15.05332046,0.801663874,0.301687098,2.657269331,0.007877648,0.03207111,Acy3
4687,ENSMUSG00000024867,3.265306883,-0.230808973,0.519560387,-0.444238973,0.656869818,0.793878394,Pip5k1b
4688,ENSMUSG00000024868,0.278749676,0.233968057,1.520548072,0.153870871,0.877711552,NA,Dkk1
4689,ENSMUSG00000024869,70.12790023,0.383073631,0.142856825,2.681521382,0.007328823,0.030200978,Gm49405
4690,ENSMUSG00000024870,535.7786033,0.444266511,0.123659011,3.592673969,0.000327302,0.002221907,Rab1b
4691,ENSMUSG00000024871,5.118665008,2.151799106,0.439322759,4.897991427,9.68E-07,1.33E-05,Doc2g
4692,ENSMUSG00000024873,1.145567369,0.560427562,0.769290301,0.728499452,0.466307904,0.643514515,Cnih2
4693,ENSMUSG00000024875,84.99474037,0.236551818,0.151705539,1.559282672,0.118929491,0.255200976,Yif1a
4694,ENSMUSG00000024878,70.3173115,-0.345643371,0.177742742,-1.944627204,0.051819863,0.138660029,Cbwd1
4695,ENSMUSG00000024883,15.90949559,2.829322827,0.309334606,9.146480136,5.88E-20,6.98E-18,Rin1
4696,ENSMUSG00000024885,6.871550603,1.049403341,0.318320223,3.296690766,0.000978312,0.005658986,Aldh3b1
4697,ENSMUSG00000024887,54.27188419,-0.162989908,0.156167289,-1.043687889,0.296629815,0.480823456,Asah2
4698,ENSMUSG00000024889,32.16280497,-0.178663697,0.194077732,-0.920578034,0.357270775,0.543521713,Rce1
4699,ENSMUSG00000024891,31.21191351,0.145906397,0.171296105,0.851778837,0.394336854,0.579186544,Slc29a2
4700,ENSMUSG00000024892,398.4833047,-1.240589953,0.199563778,-6.21650866,5.08E-10,1.51E-08,Pcx
4701,ENSMUSG00000024896,70.7925276,0.378851004,0.13136703,2.883912376,0.00392768,0.018083828,Minpp1
4702,ENSMUSG00000024897,13.69289512,-0.396836451,0.283391424,-1.400312139,0.161419867,0.31677781,Apba1
4703,ENSMUSG00000024899,54.82209122,-0.370005436,0.226524671,-1.633400168,0.102384862,0.229221616,Papss2
4704,ENSMUSG00000024900,83.61471867,0.287376809,0.260428755,1.103475724,0.269820628,0.450742516,Cpt1a
4705,ENSMUSG00000024901,18.09824753,0.268211136,0.264194399,1.015203719,0.310008728,0.49481204,Peli3
4706,ENSMUSG00000024902,812.7570039,-0.168897705,0.113563515,-1.487253232,0.136947941,0.28155229,Mrpl11
4707,ENSMUSG00000024903,1.417281695,0.731646654,0.80588182,0.90788331,0.363939876,0.549811968,Lao1
4708,ENSMUSG00000024905,2.655401645,1.467741422,0.649136819,2.261066356,0.023755148,0.076636687,Tesmin
4709,ENSMUSG00000024906,84.9965312,-0.53727138,0.141080353,-3.808265067,0.000139945,0.001070778,Mus81
4710,ENSMUSG00000024907,2.563610847,2.251989249,0.640896563,3.513810777,0.000441727,0.002857768,Gal
4711,ENSMUSG00000024908,544.8069037,-0.368474869,0.084803159,-4.345060638,1.39E-05,0.000144272,Ppp6r3
4712,ENSMUSG00000024909,28.29363943,-0.175066388,0.17428069,-1.004508233,0.315133705,0.499919342,Efemp2
4713,ENSMUSG00000024910,0.519406366,0.228489348,1.146284392,0.199330419,0.842004286,NA,Ctsw
4714,ENSMUSG00000024911,110.4857131,0.30873024,0.197187769,1.565666279,0.117426765,0.252908812,Fibp
4715,ENSMUSG00000024912,2.099471914,2.915994826,0.661766258,4.406381844,1.05E-05,0.00011229,Fosl1
4716,ENSMUSG00000024913,196.9380371,-0.23016889,0.11353752,-2.02724958,0.042636895,0.1202654,Lrp5
4717,ENSMUSG00000024914,1805.876628,-0.348863293,0.16198197,-2.153716823,0.031262386,0.095042834,Drap1
4718,ENSMUSG00000024921,336.6458882,-0.249811691,0.106966247,-2.335425417,0.019521208,0.065663306,Smarca2
4719,ENSMUSG00000024922,31.51382977,-0.880256657,0.214554985,-4.102708941,4.08E-05,0.000367594,Ovol1
4720,ENSMUSG00000024924,1779.774936,0.062389754,0.148536504,0.420029773,0.674463704,0.806827281,Vldlr
4721,ENSMUSG00000024925,52.58118272,-0.412180454,0.180239934,-2.286843127,0.022204981,0.072621174,Rnaseh2c
4722,ENSMUSG00000024926,92.93215481,-0.307913077,0.144772073,-2.126881726,0.033429912,0.099905007,Kat5
4723,ENSMUSG00000024927,129.1235692,-0.169306172,0.147088232,-1.151051789,0.24971093,0.427862226,Rela
4724,ENSMUSG00000024935,39.29385896,2.752702138,0.209923007,13.11291307,2.78E-39,1.74E-36,Slc1a1
4725,ENSMUSG00000024936,0.342469761,0.076422474,1.402487694,0.054490656,0.956544253,NA,Kcnk7
4726,ENSMUSG00000024937,1388.203617,0.157005887,0.096658158,1.624341795,0.104302882,0.232597218,Ehbp1l1
4727,ENSMUSG00000024939,0.079092289,0.253043412,3.5960681,0.070366691,0.943901802,NA,Fam89b
4728,ENSMUSG00000024940,323.9458609,0.48234538,0.161136174,2.993402202,0.002758859,0.013532922,Ltbp3
4729,ENSMUSG00000024941,725.7859762,-0.652009416,0.114588751,-5.689994975,1.27E-08,2.75E-07,Scyl1
4730,ENSMUSG00000024942,280.4017669,-0.183197517,0.109748094,-1.669254657,0.095066922,0.217253531,Capn1
4731,ENSMUSG00000024943,83.68597187,0.032028666,0.141100409,0.226992015,0.820429951,0.901388866,Smc5
4732,ENSMUSG00000024944,192.0551017,-0.311074582,0.156860695,-1.983126373,0.047353315,0.13011301,Arl2
4733,ENSMUSG00000024947,58.16313906,-0.123021834,0.138309492,-0.889467759,0.373751743,0.559120418,Men1
4734,ENSMUSG00000024948,69.48040854,-0.57678768,0.150067439,-3.843523176,0.000121281,0.000945104,Map4k2
4735,ENSMUSG00000024949,906.902594,-0.551547701,0.103271102,-5.340774842,9.26E-08,1.65E-06,Sf1
4736,ENSMUSG00000024952,58.9106225,0.222896894,0.170676433,1.305961752,0.191565565,0.355517885,Rps6ka4
4737,ENSMUSG00000024953,510.4473318,0.43826095,0.133139195,3.291750052,0.000995661,0.005749489,Prdx5
4738,ENSMUSG00000024955,349.618173,0.205929097,0.148773237,1.384181065,0.16630302,0.323092618,Esrra
4739,ENSMUSG00000024957,0.291298333,-0.511908851,1.63855237,-0.312415312,0.754724915,NA,Kcnk4
4740,ENSMUSG00000024958,31.48163516,0.458079966,0.220409127,2.078316682,0.037680201,0.109429476,Gpr137
4741,ENSMUSG00000024959,22.8351959,0.237976963,0.214048065,1.111792167,0.26622752,0.446951892,Bad
4742,ENSMUSG00000024960,86.51317482,0.359587694,0.12305278,2.922223255,0.003475423,0.016367653,Plcb3
4743,ENSMUSG00000024962,627.6532197,-0.121207741,0.174374222,-0.695101257,0.486991847,0.661404521,Vegfb
4744,ENSMUSG00000024963,111.9289398,-0.224107324,0.152764332,-1.467013411,0.142372407,0.289774974,Dnajc4
4745,ENSMUSG00000024965,7.705169285,0.331646579,0.356257129,0.930919137,0.351895394,0.537913636,Fermt3
4746,ENSMUSG00000024966,1038.419163,0.063651816,0.129595796,0.491156486,0.623315773,0.769413511,Stip1
4747,ENSMUSG00000024968,9.153322616,2.380040066,0.311766414,7.634048945,2.27E-14,1.34E-12,Rcor2
4748,ENSMUSG00000024969,270.0842056,-0.084823141,0.098047147,-0.865126055,0.386969606,0.572300006,Mark2
4749,ENSMUSG00000024970,21.95995229,0.280935604,0.220852789,1.272049154,0.203355655,0.370820341,Spindoc
4750,ENSMUSG00000024972,9.527887152,-0.824480983,0.576202135,-1.430888455,0.152462186,0.304329381,Lgals12
4751,ENSMUSG00000024973,1.070936417,-0.292841985,0.900635227,-0.32515049,0.745067178,0.854056971,Hrasls5
4752,ENSMUSG00000024974,136.5308371,-0.187795084,0.134863802,-1.392479534,0.163777235,0.319657256,Smc3
4753,ENSMUSG00000024975,65.46103528,0.035648768,0.184255145,0.193475018,0.846586969,0.917466546,Pdcd4
4754,ENSMUSG00000024976,227.4927546,0.077413095,0.109091638,0.709615298,0.47794273,0.653796527,Shoc2
4755,ENSMUSG00000024978,623.358095,0.060149352,0.209806003,0.286690331,0.774349442,0.872338265,Gpam
4756,ENSMUSG00000024979,0.421104057,1.754698808,1.295023544,1.354955141,0.17543185,NA,Tectb
4757,ENSMUSG00000024981,17.99658175,-0.315844338,0.255043735,-1.238392849,0.215570431,0.386307756,Acsl5
4758,ENSMUSG00000024982,114.6011411,0.010915345,0.102893901,0.106083502,0.9155161,0.958044234,Zdhhc6
4759,ENSMUSG00000024983,106.7220582,-0.275590233,0.150581593,-1.83017212,0.067224205,0.168399727,Vti1a
4760,ENSMUSG00000024985,34.31100955,-0.104272994,0.178585554,-0.583882579,0.559299315,0.719543684,Tcf7l2
4761,ENSMUSG00000024986,3.938233458,-0.342312992,0.527996023,-0.648324944,0.516774804,0.685470259,Hhex
4762,ENSMUSG00000024987,1.137180713,0.00779848,1.028541376,0.007582077,0.993950436,0.996903524,Cyp26a1
4763,ENSMUSG00000024989,0.237566702,0.363174247,1.851406985,0.196161217,0.844483983,NA,Cep55
4764,ENSMUSG00000024990,32.68839893,0.002449787,0.473972847,0.005168623,0.995876054,0.998004626,Rbp4
4765,ENSMUSG00000024991,1050.30281,-0.335838586,0.103840002,-3.234192795,0.001219871,0.006833787,Eif3a
4766,ENSMUSG00000024992,0.15505285,-0.779611101,2.244229506,-0.347384748,0.72830229,NA,Pde6c
4767,ENSMUSG00000024993,44.58674175,0.331870655,0.176564956,1.879595258,0.06016326,0.155416791,Fam45a
4768,ENSMUSG00000024997,1127.778765,-0.288385762,0.115420639,-2.498563193,0.012469791,0.046157368,Prdx3
4769,ENSMUSG00000024998,26.90389789,0.004404767,0.241973525,0.01820351,0.985476503,0.992592069,Plce1
4770,ENSMUSG00000024999,34.63890754,-0.059102939,0.162093481,-0.364622553,0.715393177,0.834032424,Noc3l
4771,ENSMUSG00000025001,1.892158147,-0.233002431,0.672418018,-0.346514259,0.72895627,0.843544838,Hells
4772,ENSMUSG00000025002,0,NA,NA,NA,NA,NA,Cyp2c55
4773,ENSMUSG00000025003,0,NA,NA,NA,NA,NA,Cyp2c39
4774,ENSMUSG00000025004,0,NA,NA,NA,NA,NA,Cyp2c40
4775,ENSMUSG00000025006,1140.267614,0.570687979,0.206597971,2.762311642,0.005739367,0.024568798,Sorbs1
4776,ENSMUSG00000025007,28.0277947,1.281043342,0.43185864,2.966348764,0.003013585,0.014545698,Aldh18a1
4777,ENSMUSG00000025008,21.88904702,0.34116067,0.191114469,1.785111676,0.074243205,0.180908192,Tctn3
4778,ENSMUSG00000025010,9.994393937,0.04658113,0.28538309,0.163223161,0.870342731,0.931489123,Ccnj
4779,ENSMUSG00000025013,0.210974784,1.359604443,2.089636025,0.650641751,0.515277772,NA,Tll2
4780,ENSMUSG00000025014,0.122374593,-0.627748268,3.190379686,-0.196762871,0.844013107,NA,Dntt
4781,ENSMUSG00000025016,231.7047506,-0.020507212,0.115155594,-0.178082642,0.858658074,0.925083911,Tm9sf3
4782,ENSMUSG00000025017,2.283988982,-0.341774179,0.686452961,-0.49788434,0.618565566,0.765508335,Pik3ap1
4783,ENSMUSG00000025019,29.31304653,0.11658601,0.230647806,0.505472007,0.613227355,0.761134239,Lcor
4784,ENSMUSG00000025020,9.149931073,1.353341894,0.360935362,3.749540875,0.000177159,0.001322539,Slit1
4785,ENSMUSG00000025024,74.67810483,-0.371611123,0.151121336,-2.459024855,0.013931497,0.050268919,Smndc1
4786,ENSMUSG00000025025,273.1773933,0.2464114,0.135784321,1.814726463,0.069565956,0.172670437,Mxi1
4787,ENSMUSG00000025026,181.9874336,-0.97807824,0.146836661,-6.660994822,2.72E-11,9.77E-10,Add3
4788,ENSMUSG00000025027,294.6608011,0.358566294,0.115477259,3.105081455,0.001902266,0.009974636,Xpnpep1
4789,ENSMUSG00000025034,133.0782685,-0.315199804,0.186745805,-1.687854801,0.091439105,0.211366838,Trim8
4790,ENSMUSG00000025035,91.96346042,-0.390371599,0.182555595,-2.138371052,0.03248664,0.097918214,Arl3
4791,ENSMUSG00000025036,11.36712707,-0.596201083,0.317500309,-1.877796856,0.06040896,0.155861028,Sfxn2
4792,ENSMUSG00000025037,63.71564338,0.815951039,0.188997723,4.317253273,1.58E-05,0.000160832,Maoa
4793,ENSMUSG00000025038,2.033785757,1.22073909,0.599298809,2.036945629,0.041655491,0.11818844,Efhc2
4794,ENSMUSG00000025040,205.0099281,-0.041310175,0.104390482,-0.395727414,0.692306129,0.81885857,Fundc1
4795,ENSMUSG00000025041,217.8127185,2.099104007,0.230776335,9.095837333,9.39E-20,1.07E-17,Nt5c2
4796,ENSMUSG00000025043,0,NA,NA,NA,NA,NA,Dusp21
4797,ENSMUSG00000025044,3.437522019,0.581189138,0.513522822,1.131768857,0.257731624,0.436580106,Msr1
4798,ENSMUSG00000025047,57.1391352,0.112292481,0.157741139,0.711878215,0.476540194,0.652716252,Pdcd11
4799,ENSMUSG00000025049,37.57424598,-0.061284856,0.208476538,-0.293965241,0.768784464,0.869085324,Taf5
4800,ENSMUSG00000025050,17.71555744,0.400503015,0.253171702,1.58194226,0.113662752,0.247231134,Pcgf6
4801,ENSMUSG00000025051,0,NA,NA,NA,NA,NA,Samt4
4802,ENSMUSG00000025056,0,NA,NA,NA,NA,NA,Nr0b1
4803,ENSMUSG00000025058,1.34047504,2.082249241,0.720776338,2.888897889,0.003865946,0.01785316,5430427O19Rik
4804,ENSMUSG00000025059,22.06217054,1.762737795,0.294286226,5.989875294,2.10E-09,5.44E-08,Gk
4805,ENSMUSG00000025060,280.522174,0.06061065,0.098086507,0.617930556,0.536621116,0.700767242,Slk
4806,ENSMUSG00000025064,1.833140888,0.514205577,0.952597933,0.539792875,0.589339881,0.742902752,Col17a1
4807,ENSMUSG00000025066,66.3552571,-0.532421518,0.227036615,-2.345090974,0.019022438,0.064335899,Sfr1
4808,ENSMUSG00000025068,546.3575702,0.785727082,0.435211111,1.805392976,0.07101321,0.175047854,Gsto1
4809,ENSMUSG00000025069,0.963465702,0.048985745,0.941055797,0.052054028,0.958485643,0.979077655,Gsto2
4810,ENSMUSG00000025075,16.69659143,0.519128308,0.273415817,1.898676945,0.057606965,0.150123199,Habp2
4811,ENSMUSG00000025076,31.54710629,-0.777802514,0.20147142,-3.860609681,0.000113104,0.000890434,Casp7
4812,ENSMUSG00000025077,21.57349225,-0.238721957,0.213006762,-1.120724781,0.262405031,0.441975879,Dclre1a
4813,ENSMUSG00000025078,47.81541104,0.4492526,0.180410628,2.490167042,0.012768307,0.046963664,Nhlrc2
4814,ENSMUSG00000025081,0,NA,NA,NA,NA,NA,Tdrd1
4815,ENSMUSG00000025082,0,NA,NA,NA,NA,NA,Vwa2
4816,ENSMUSG00000025083,11.98155003,-0.466874467,0.271408153,-1.720193227,0.085397324,0.200643295,Afap1l2
4817,ENSMUSG00000025085,551.0097997,0.267366806,0.394146632,0.6783435,0.497553924,0.670141452,Ablim1
4818,ENSMUSG00000025086,43.87492456,-0.755178752,0.187037419,-4.037581121,5.40E-05,0.000470115,Trub1
4819,ENSMUSG00000025089,14.59347532,-1.188069416,0.32970276,-3.603456084,0.000314014,0.002145846,Gfra1
4820,ENSMUSG00000025090,0,NA,NA,NA,NA,NA,Ccdc172
4821,ENSMUSG00000025091,0.043486477,0.404903003,3.697420426,0.109509592,0.912798314,NA,Pnliprp2
