h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
5.745072e-01	5.218261e-01	8.423812e-03	1.423007e-02	4.888535e-03	37	
5.845289e-01	5.165935e-01	4.721072e-01	3.633510e-01	4.456646e-03	35	
4.138560e-01	3.988187e-01	1.914738e-01	9.998921e-02	4.522834e-03	31	
3.389139e-01	2.940424e-01	7.193165e-02	9.530627e-02	5.044129e-03	47	
6.891606e-01	6.194702e-01	4.626543e-01	2.633559e-01	6.767761e-03	41	
3.182286e-01	3.351978e-01	4.414665e-01	4.597253e-01	6.144038e-03	51	
5.357767e-02	4.709217e-02	4.460450e-01	4.982143e-01	8.035852e-03	56	
2.189681e-01	1.862745e-01	3.539738e-01	3.328556e-01	9.702142e-03	77	
1.875157e-01	1.530607e-01	2.628137e-01	4.782011e-01	9.051933e-03	70	
1.692533e-01	1.429259e-01	7.436472e-03	9.091599e-03	8.797948e-03	67	
2.365612e-01	2.726642e-01	3.364159e-01	4.258946e-01	6.634775e-03	56	
5.084124e-02	3.942459e-02	2.007677e-02	1.475643e-02	7.142963e-03	46	
2.586162e-01	2.913321e-01	7.270770e-01	8.251194e-01	9.221739e-03	65	
3.306841e-01	4.133296e-01	6.345296e-02	4.333244e-02	9.747452e-03	70	
2.002512e-01	2.106861e-01	5.344250e-01	4.066792e-01	9.666032e-03	70	
4.098423e-01	4.044690e-01	5.544023e-01	5.035152e-01	9.013989e-03	78	
1.576180e-01	1.480927e-01	8.978403e-01	8.939889e-01	9.116518e-03	60	
1.049118e-02	8.346738e-03	1.749505e-01	1.419139e-01	6.263650e-03	50	
3.225249e-01	2.823224e-01	7.524737e-01	6.746851e-01	7.415773e-03	46	
4.312633e-01	3.855259e-01	9.544661e-01	9.344420e-01	6.707014e-03	36	
2.948523e-01	2.961273e-01	3.204620e-01	2.623386e-01	4.834597e-03	31	
2.477622e-01	2.400880e-01	7.470382e-01	7.171993e-01	5.268325e-03	36	
4.920669e-01	4.217145e-01	4.627717e-01	2.697930e-01	5.016543e-03	26	
1.832993e-02	1.610021e-02	3.398499e-01	2.655458e-01	4.170546e-03	31	
1.449424e-01	8.569515e-02	7.464142e-01	4.275732e-01	1.618503e-03	10	
4.776107e-01	3.544771e-01	3.858628e-01	2.296324e-01	1.720670e-03	13	
6.663599e-01	5.927547e-01	5.896345e-01	5.013570e-01	1.440703e-03	9	
4.427848e-01	4.621551e-01	6.097385e-01	5.603191e-01	1.123341e-03	9	
2.697353e-01	2.592571e-01	2.050962e-01	3.782762e-01	1.052287e-03	10	
1.100297e-01	1.255498e-01	2.147568e-01	9.483056e-03	6.544396e-04	5	
3.750804e-01	3.450200e-01	3.697598e-01	3.730247e-01	7.449977e-04	7	
4.049174e-01	5.243388e-01	7.629762e-01	8.442854e-01	8.553361e-04	8	
6.412675e-02	1.521704e-01	9.320101e-01	9.712640e-01	9.322524e-04	6	
1.499477e-01	1.609405e-01	2.656575e-01	1.870202e-01	1.196343e-03	7	
2.041406e-01	1.989652e-01	9.459850e-01	9.615700e-01	1.288535e-03	12	
2.214749e-01	2.827885e-01	3.415358e-01	3.660267e-01	1.232795e-03	14	
1.303620e-01	7.769894e-02	9.436381e-01	9.268009e-01	1.181818e-03	9	
6.261830e-01	4.877586e-01	4.750705e-01	1.525144e-01	1.431909e-03	6	
1.991061e-01	1.972592e-01	5.256018e-01	5.441505e-01	9.280770e-04	10	
1.060548e-01	9.345680e-02	1.080484e-01	1.830230e-02	1.867976e-03	10	
6.397735e-01	6.039812e-01	8.621079e-01	8.273915e-01	1.732654e-03	18	
4.770637e-01	4.097844e-01	1.490467e-03	2.006066e-03	1.047071e-03	9	
6.742343e-04	4.156787e-04	8.919897e-01	7.438850e-01	8.996740e-04	3	
1.731241e-01	1.375303e-01	8.255230e-01	8.110929e-01	1.982297e-03	16	
1.394232e-01	2.067429e-01	8.104333e-01	8.682890e-01	1.847389e-03	16	
3.310157e-01	1.966978e-01	5.733254e-01	2.791962e-01	2.635464e-03	13	
5.967367e-01	6.031021e-01	3.179253e-01	2.627300e-01	2.094870e-03	14	
5.096598e-02	6.189167e-02	5.885068e-02	2.225850e-02	1.623896e-03	8	
6.661862e-02	4.976750e-02	8.291214e-01	7.453709e-01	3.740947e-04	6	
7.008757e-01	3.359124e-01	8.023599e-01	0.000000e+00	2.278388e-04	0	
3.505403e-01	2.405141e-01	6.454907e-01	0.000000e+00	1.800595e-04	0	
2.490818e-01	2.531622e-01	4.758369e-01	5.817854e-01	2.218279e-04	4	
2.680589e-01	2.322530e-01	7.480835e-01	7.413112e-01	3.107938e-04	3	
6.700322e-01	5.275158e-01	5.841628e-01	0.000000e+00	1.861008e-04	0	
2.902203e-02	5.097869e-02	9.229284e-01	9.477741e-01	1.982540e-04	2	
5.276687e-01	5.772755e-02	9.315821e-01	0.000000e+00	1.787595e-04	0	
3.666809e-02	2.751506e-02	9.252214e-02	9.983465e-02	2.719555e-04	2	
6.016592e-02	6.031732e-02	7.618989e-01	7.106348e-01	2.943398e-04	3	
1.856039e-02	4.246777e-03	8.345353e-01	0.000000e+00	3.845993e-04	0	
1.348848e-01	1.261944e-01	2.306703e-01	0.000000e+00	3.153654e-04	0	
3.457851e-01	3.407169e-01	6.203124e-01	5.646088e-01	7.181119e-04	5	
1.879693e-01	1.769115e-01	4.931644e-01	3.408713e-01	6.447617e-04	3	
2.184585e-03	3.593586e-03	6.227122e-01	7.395590e-01	8.989022e-04	10	
2.875605e-01	2.894194e-01	2.957471e-01	3.939332e-01	1.016938e-03	7	
3.793141e-01	2.139361e-01	9.408181e-01	8.366550e-01	1.174250e-03	5	
1.675871e-01	1.363139e-01	1.376127e-01	9.408985e-02	9.120321e-04	7	
1.793465e-01	2.010807e-01	6.845698e-01	7.291619e-01	5.217644e-04	5	
3.425093e-01	3.262920e-01	6.472065e-01	6.630922e-01	7.734046e-04	8	
1.432411e-01	1.325985e-01	3.099232e-01	4.911872e-02	7.340232e-04	5	
3.836542e-01	3.169756e-01	4.770476e-02	8.825876e-02	9.065526e-04	7	
2.780784e-01	1.560686e-01	6.619822e-01	3.581678e-01	7.574891e-04	3	
8.213011e-02	7.298470e-02	2.798203e-01	1.265381e-01	1.468444e-03	7	
1.946412e-01	1.898354e-01	6.217987e-01	5.692266e-01	1.451788e-03	10	
4.138874e-01	4.455526e-01	5.969738e-01	6.750540e-01	1.783857e-03	17	
3.121719e-01	2.547220e-01	9.868590e-01	9.745253e-01	2.585918e-03	19	
1.052022e-01	8.774042e-02	1.378675e-01	9.712466e-02	2.464982e-03	14	
5.012047e-01	4.674138e-01	1.418742e-01	3.070158e-01	2.009158e-03	16	
2.495987e-01	2.621950e-01	5.393616e-01	5.221037e-01	2.288623e-03	15	
5.018768e-01	6.145927e-01	9.237703e-01	9.372872e-01	1.627241e-03	15	
9.881544e-02	1.033124e-01	5.856167e-01	7.761796e-01	1.387666e-03	8	
5.602195e-01	2.014646e-01	9.434343e-01	6.618473e-01	1.048206e-03	4	
6.458609e-02	4.695313e-02	5.801988e-02	6.512536e-02	8.201797e-04	7	
2.809436e-01	2.692372e-01	3.768918e-02	4.373686e-02	1.126081e-03	9	
2.566343e-01	2.376575e-01	1.083924e-01	1.933653e-01	6.816473e-04	6	
1.907915e-01	1.201010e-01	3.391009e-01	0.000000e+00	4.059660e-04	0	
3.203825e-02	3.105014e-02	3.387181e-01	4.095955e-01	2.078542e-04	3	
2.385873e-01	2.605637e-01	9.163578e-02	0.000000e+00	1.807537e-04	0	
5.956208e-01	2.294207e-01	7.208024e-01	1.556340e-01	2.438812e-04	1	
6.899819e-01	5.567646e-01	2.897469e-01	0.000000e+00	1.380042e-04	0	
3.915495e-01	2.418265e-01	4.807791e-01	1.123297e-02	1.693478e-04	1	
7.989032e-01	6.881636e-01	2.407185e-01	5.178047e-02	2.796931e-04	4	
3.143351e-01	3.225361e-01	6.817733e-01	6.559378e-01	2.399413e-04	2	
2.835788e-01	2.583704e-01	4.301784e-01	4.511190e-01	2.801620e-04	4	
5.259657e-02	7.345752e-02	4.163593e-01	4.139083e-01	3.766655e-04	3	
2.498809e-01	2.916567e-01	2.109863e-01	3.862990e-01	3.579129e-04	2	
3.198339e-02	3.320908e-02	6.050746e-01	4.402630e-01	1.028400e-03	8	
4.069746e-01	4.206509e-01	3.509130e-01	2.053949e-01	8.789154e-04	6	
2.940039e-01	2.342112e-01	6.649754e-01	5.246699e-01	8.135510e-04	9	
1.134441e-01	2.826340e-02	9.740877e-01	8.670709e-01	7.774451e-04	3	
2.825817e-01	1.864088e-01	7.993772e-01	5.187444e-01	8.569382e-04	5	
1.018881e-01	1.056876e-01	1.302263e-01	2.120620e-01	7.046537e-04	6	
9.292561e-02	1.065312e-01	8.879939e-02	1.434505e-01	7.550566e-04	9	
2.589983e-01	1.867600e-01	7.601924e-01	6.108076e-01	5.868923e-04	4	
2.400474e-02	1.852437e-02	2.558791e-01	1.479236e-01	6.972687e-04	5	
1.127975e-01	5.459676e-02	1.621478e-01	3.528459e-01	5.977590e-04	4	
5.629304e-02	3.563791e-02	4.062135e-01	2.851574e-01	5.458989e-04	2	
1.140971e-01	9.071471e-02	6.778769e-01	7.388846e-01	8.133775e-04	5	
2.103958e-01	1.934168e-01	4.201533e-01	6.675350e-02	4.952971e-04	2	
5.307357e-01	2.615818e-01	8.919303e-01	6.013739e-01	3.293642e-04	3	
7.285024e-02	3.919593e-02	9.558381e-01	9.027857e-01	5.015217e-04	3	
2.544885e-01	9.096883e-02	6.033791e-01	0.000000e+00	3.760803e-04	0	
1.523161e-01	6.525852e-02	5.655755e-01	2.259030e-03	3.936754e-04	1	
4.623720e-01	2.534028e-01	7.909709e-01	5.484999e-01	3.335055e-04	3	
5.152097e-01	4.244595e-01	1.762229e-01	5.434960e-02	3.259439e-04	2	
9.493216e-01	9.090769e-01	6.460588e-01	1.788581e-01	4.179314e-04	3	
3.659193e-01	4.042097e-01	1.327246e-01	2.391190e-01	3.486461e-04	5	
3.803638e-01	2.981520e-01	7.840904e-01	6.931628e-01	5.751070e-04	2	
2.139336e-01	2.133019e-01	4.483348e-01	6.255365e-01	4.386037e-04	5	
4.642948e-01	2.545199e-01	5.162978e-01	9.199453e-03	2.571059e-04	1	
2.622599e-02	1.870370e-02	1.236199e-01	2.023787e-01	5.393739e-04	4	
5.098255e-01	2.623515e-01	7.338688e-01	4.622007e-02	4.872365e-04	1	
6.540236e-01	1.481411e-01	9.161302e-01	3.507070e-01	4.783387e-04	1	
1.598261e-02	1.861533e-02	8.328583e-01	8.757948e-01	8.471354e-04	7	
2.152355e-01	1.265637e-01	5.691565e-02	1.024206e-01	1.176387e-03	7	
3.487499e-01	3.045382e-01	5.002852e-01	1.927050e-01	5.260323e-04	4	
2.982161e-01	3.391782e-01	3.083022e-01	1.853644e-01	3.692393e-04	1	
2.919493e-01	2.293189e-01	2.756779e-01	1.431336e-01	5.579254e-04	2	
1.775383e-01	1.228425e-01	4.851145e-01	4.593606e-01	9.893907e-04	7	
7.818338e-01	6.951913e-01	2.430290e-02	4.548348e-02	1.017720e-03	11	
1.476676e-01	1.659387e-01	4.320268e-01	7.155753e-01	1.286066e-03	16	
3.304749e-01	3.431529e-01	7.682099e-01	8.442076e-01	9.424260e-04	12	
9.473247e-02	1.539440e-01	9.076184e-01	9.397526e-01	6.520486e-04	5	
6.386340e-02	5.757194e-02	7.011455e-02	7.382374e-02	5.331110e-04	6	
1.848516e-01	2.109619e-01	7.975287e-01	8.711365e-01	4.752724e-04	10	
5.609886e-01	4.823931e-01	4.723151e-02	2.149570e-02	4.396733e-04	2	
3.394726e-01	3.550400e-01	5.394156e-01	6.414540e-01	4.241458e-04	4	
7.072071e-02	6.868584e-02	2.571947e-01	4.083157e-01	4.283432e-04	4	
1.568280e-01	4.580041e-02	7.655997e-01	2.727200e-01	4.231342e-04	2	
8.157322e-02	8.157061e-02	9.350435e-01	9.341706e-01	4.963679e-04	4	
9.619938e-02	8.022639e-02	4.503584e-01	3.104105e-01	4.428113e-04	2	
1.003281e-01	1.521672e-01	4.751055e-01	4.717129e-01	4.715423e-04	6	
3.260868e-01	3.134773e-01	1.395052e-01	2.382855e-01	6.167709e-04	4	
1.686370e-01	1.177478e-01	9.659767e-01	9.193561e-01	6.470051e-04	4	
1.618803e-01	1.297243e-01	2.597187e-01	1.016087e-01	4.172889e-04	2	
5.310593e-03	8.348786e-03	8.928437e-01	9.184683e-01	3.944873e-04	9	
2.133354e-01	2.549643e-01	4.380851e-01	2.337559e-01	4.831117e-04	3	
6.140952e-02	6.130731e-02	1.603788e-01	7.227747e-02	4.900461e-04	3	
5.629812e-01	4.603106e-01	3.555483e-01	1.960425e-01	4.606500e-04	4	
1.484591e-02	1.004057e-02	6.687568e-01	6.230108e-01	3.842388e-04	3	
5.973522e-01	3.688899e-01	6.115397e-01	0.000000e+00	2.327751e-04	0	
9.720268e-02	1.768976e-01	9.834119e-01	9.919781e-01	2.828312e-04	1	
2.726777e-01	3.218654e-01	6.356849e-01	6.496826e-01	3.781992e-04	4	
3.706433e-01	2.648580e-01	5.698315e-01	1.717264e-01	2.921349e-04	2	
3.487426e-01	2.462057e-01	4.875735e-01	8.302688e-03	3.068858e-04	1	
5.881412e-01	5.310393e-01	3.013997e-01	0.000000e+00	4.068202e-04	0	
9.037783e-02	5.626393e-02	7.387671e-01	7.087634e-01	7.127944e-04	3	
2.038233e-01	2.095180e-01	3.659129e-01	2.224397e-01	1.044916e-03	5	
1.629202e-01	1.006488e-01	9.401446e-01	8.968404e-01	1.135220e-03	12	
1.055479e-01	3.843321e-02	9.937440e-01	9.792598e-01	7.818435e-04	2	
4.467583e-01	6.597148e-01	4.417374e-01	6.582007e-01	6.435059e-04	6	
2.598173e-01	2.371581e-01	6.657535e-01	7.486906e-01	6.213223e-04	3	
4.810839e-02	8.608944e-02	9.799449e-01	9.900661e-01	8.794093e-04	7	
1.921551e-01	4.601908e-02	7.610980e-01	4.989386e-01	9.393842e-04	3	
4.770170e-01	4.348079e-01	3.750393e-02	3.687050e-02	1.367624e-03	12	
3.516104e-01	3.417228e-01	7.618411e-01	7.339635e-01	1.198983e-03	9	
3.780106e-01	3.806992e-01	6.006371e-02	4.758056e-02	1.316593e-03	7	
2.866384e-01	3.279324e-01	6.690064e-01	6.787569e-01	1.359587e-03	13	
4.524130e-01	3.987178e-01	7.883641e-01	8.192745e-01	1.048698e-03	8	
3.220031e-01	2.982513e-01	4.732593e-01	4.623742e-01	9.756478e-04	8	
2.965357e-02	1.911064e-02	7.584953e-01	7.291178e-01	5.984229e-04	5	
9.496239e-01	8.850491e-01	2.942495e-01	1.386284e-01	1.127500e-03	3	
8.591040e-02	6.304514e-02	3.323711e-02	3.907934e-02	1.109843e-03	10	
3.433880e-01	2.963626e-01	2.893861e-01	1.883170e-01	1.279606e-03	5	
7.998450e-02	8.733670e-02	4.522953e-01	5.837611e-01	1.967339e-03	21	
3.158612e-01	3.047264e-01	1.495157e-01	3.133179e-02	2.468917e-03	12	
3.436594e-01	2.661067e-01	1.016272e-01	2.163695e-01	2.321889e-03	25	
2.343802e-01	2.620529e-01	7.245896e-01	6.127340e-01	1.748821e-03	13	
1.447660e-01	8.977091e-02	8.549339e-01	8.308031e-01	1.032697e-03	6	
1.717181e-01	8.494458e-02	7.288414e-01	4.663114e-01	9.870449e-04	7	
4.876192e-01	2.975236e-01	9.819579e-01	9.546459e-01	9.875167e-04	7	
7.084195e-02	4.778942e-02	7.710420e-01	7.003023e-01	5.645400e-04	3	
7.083799e-01	6.823998e-01	6.542940e-02	2.752296e-02	7.268936e-04	4	
3.499997e-01	3.340946e-01	3.749913e-01	2.299200e-01	6.833742e-04	7	
3.117382e-01	3.130153e-01	6.774925e-02	2.251667e-02	6.215339e-04	6	
4.374064e-01	3.551710e-01	1.054475e-01	1.533347e-02	5.190592e-04	3	
3.526223e-02	3.144620e-02	3.987967e-01	3.970516e-01	7.767647e-04	6	
2.095838e-01	3.401407e-01	3.273528e-01	6.326356e-01	7.749346e-04	10	
2.586959e-01	1.715533e-01	2.639292e-01	3.366256e-01	6.841944e-04	3	
6.671679e-01	2.693625e-01	7.162876e-01	3.201967e-02	5.873079e-04	1	
2.073902e-01	6.596372e-02	9.014515e-01	4.526849e-01	4.970811e-04	1	
3.118976e-01	3.077753e-01	7.251025e-01	7.084205e-01	6.319519e-04	3	
1.632518e-01	1.298484e-01	2.846490e-01	2.786241e-01	5.130984e-04	2	
1.056878e-01	1.662175e-01	1.478361e-01	1.837200e-01	3.911091e-04	4	
1.485830e-01	1.695217e-01	5.467513e-01	6.577930e-01	3.590391e-04	5	
2.948315e-01	1.805197e-01	5.479774e-01	2.307963e-01	2.861050e-04	1	
2.744071e-01	2.466212e-01	7.802559e-02	1.750375e-01	3.322781e-04	4	
2.899797e-01	1.417389e-01	4.094703e-01	0.000000e+00	1.607337e-04	0	
1.245215e-01	6.099699e-02	5.445956e-01	2.983874e-02	1.390966e-04	1	
5.086075e-01	1.544846e-01	7.845328e-01	0.000000e+00	1.707376e-04	0	
3.716071e-01	2.087380e-01	8.371126e-01	6.497999e-01	1.988189e-04	2	
3.625637e-01	2.469788e-01	7.736686e-01	6.142666e-01	1.514715e-04	2	
6.537624e-02	7.104381e-02	1.329015e-01	9.000551e-02	2.555805e-04	2	
1.129259e-01	3.293244e-02	7.236207e-01	8.593572e-02	2.013483e-04	1	
3.530855e-02	1.360777e-01	9.659960e-01	9.856952e-01	1.873478e-04	2	
1.410021e-01	1.443489e-01	7.432793e-01	8.526888e-01	2.098968e-04	1	
6.959567e-01	5.964054e-01	5.247270e-01	8.509904e-02	2.650726e-04	1	
3.155188e-01	2.307427e-01	4.391773e-01	9.474791e-02	2.461425e-04	1	
1.049184e-01	1.379211e-01	7.920677e-01	8.098207e-01	3.194461e-04	3	
1.115569e-01	1.889294e-01	3.040391e-01	5.586199e-01	2.125287e-04	2	
6.696001e-01	5.584315e-01	2.680303e-03	0.000000e+00	1.534874e-04	0	
5.577097e-01	2.150824e-01	7.156811e-01	1.616893e-01	2.221645e-04	1	
4.285581e-01	1.512778e-01	8.322569e-01	9.326673e-06	3.136983e-04	1	
1.010981e-01	1.343995e-01	4.208472e-01	5.769185e-01	3.194915e-04	3	
1.105700e-01	1.037195e-01	3.656832e-01	2.402950e-01	5.121712e-04	7	
5.530023e-01	5.181935e-01	8.404880e-01	7.462946e-01	4.835574e-04	6	
1.448976e-01	1.048131e-01	2.362840e-01	0.000000e+00	3.219807e-04	0	
9.806582e-02	7.208148e-02	7.157538e-01	5.904726e-01	3.096821e-04	4	
4.436808e-01	3.260227e-01	5.344029e-01	0.000000e+00	2.341193e-04	0	
2.370916e-01	2.367881e-01	9.271170e-01	8.834356e-01	2.775966e-04	2	
1.801241e-01	3.122589e-01	8.516797e-01	9.359847e-01	4.039850e-04	4	
1.459175e-01	1.145674e-01	6.052384e-02	6.318125e-03	3.949650e-04	2	
8.759741e-01	2.625875e-01	9.227325e-01	0.000000e+00	6.758856e-04	0	
3.533877e-01	3.442756e-01	3.079746e-01	3.993583e-01	1.024800e-03	5	
5.493473e-01	4.585933e-01	7.226981e-01	6.555658e-01	1.065612e-03	12	
2.203354e-01	2.485096e-01	5.675400e-01	6.698983e-01	1.111068e-03	9	
6.980874e-01	4.700497e-01	6.450761e-01	2.621334e-01	1.339608e-03	10	
3.942863e-01	2.749290e-01	9.249427e-01	8.400237e-01	7.997120e-04	5	
3.007811e-01	1.577648e-01	9.586187e-01	9.023419e-01	6.559968e-04	5	
4.701144e-02	6.134821e-02	6.080788e-01	7.874480e-01	1.468691e-03	10	
2.420911e-01	2.733970e-01	2.307420e-01	4.952465e-01	1.295130e-03	14	
8.162182e-02	8.401408e-02	3.020526e-01	3.484946e-01	1.909668e-03	13	
3.077046e-01	3.038350e-01	5.084260e-01	5.153617e-01	2.440101e-03	17	
2.574909e-01	2.460807e-01	2.858049e-01	2.677848e-01	3.014363e-03	28	
1.102686e-01	9.504474e-02	3.943371e-01	4.756509e-01	2.930896e-03	29	
5.896636e-01	6.293760e-01	1.791359e-01	2.645638e-01	2.892784e-03	26	
1.791177e-01	1.999760e-01	7.398415e-01	7.263300e-01	4.669459e-03	28	
4.621521e-01	3.637263e-01	5.333966e-01	4.430573e-01	6.485463e-03	37	
4.962853e-05	5.300384e-05	7.008568e-01	5.643580e-01	5.896937e-03	39	
7.113065e-01	5.780416e-01	7.665288e-01	6.693777e-01	5.916525e-03	44	
4.039697e-01	3.517598e-01	2.994100e-01	3.779321e-01	6.744785e-03	50	
1.616349e-01	9.600940e-02	7.698545e-01	6.196309e-01	6.793775e-03	42	
2.091556e-03	2.207950e-03	5.013563e-01	6.433589e-01	6.550537e-03	41	
1.325389e-03	9.377891e-04	3.721023e-02	4.038969e-02	4.094600e-03	26	
4.341114e-01	4.946631e-01	6.646868e-01	7.660231e-01	4.253737e-03	26	
2.361584e-01	1.926121e-01	8.346134e-01	8.414858e-01	5.044058e-03	35	
1.679840e-01	1.502611e-01	1.439242e-01	2.445372e-01	4.674630e-03	35	
4.645974e-01	4.271689e-01	1.001267e-01	1.307217e-01	4.501991e-03	29	
3.330248e-01	2.287580e-01	6.952135e-01	6.540387e-01	5.339381e-03	28	
1.477022e-01	1.467294e-01	3.277571e-01	3.600674e-01	4.452783e-03	35	
5.284208e-02	4.789861e-02	6.472252e-01	7.147964e-01	7.473370e-03	46	
1.887192e-01	2.270232e-01	6.876026e-02	5.237589e-02	5.507414e-03	38	
5.526827e-01	4.500102e-01	5.109834e-01	5.488311e-01	5.998442e-03	32	
3.596689e-01	3.445859e-01	7.635707e-01	7.140561e-01	5.125017e-03	44	
6.185804e-01	6.284561e-01	4.197393e-01	4.936604e-01	4.222039e-03	33	
3.312900e-01	3.457855e-01	1.206749e-01	1.086529e-01	3.751785e-03	25	
2.560373e-01	2.631485e-01	1.675576e-01	1.889940e-01	4.148258e-03	27	
1.484891e-01	1.044496e-01	8.400590e-01	6.471649e-01	3.707305e-03	27	
2.056107e-01	1.440930e-01	4.091911e-01	4.534699e-01	3.462251e-03	21	
2.588996e-01	2.696255e-01	8.136890e-01	7.494094e-01	2.346722e-03	18	
3.404903e-01	2.978335e-01	3.398782e-01	5.141148e-01	2.132734e-03	17	
8.978056e-02	8.901164e-02	3.881290e-01	4.396422e-01	2.645398e-03	24	
4.505938e-01	3.869663e-01	3.627963e-02	4.249366e-02	1.768314e-03	18	
2.326030e-01	3.298354e-01	3.036069e-01	3.135460e-01	1.999224e-03	13	
1.772938e-01	1.930240e-01	1.498483e-01	9.451428e-02	1.652438e-03	11	
1.633252e-01	1.357770e-01	2.018613e-01	2.406268e-01	1.683203e-03	10	
2.355599e-01	1.860096e-01	3.673074e-01	1.830118e-01	1.189076e-03	5	
4.405738e-01	3.436097e-01	4.787443e-01	1.792374e-01	7.041320e-04	2	
2.261037e-01	1.922134e-01	4.292405e-01	4.475066e-01	3.699925e-04	5	
1.679140e-02	2.168245e-02	4.153446e-01	5.653737e-01	2.689485e-04	3	
9.782745e-02	5.282907e-02	8.428721e-01	7.458089e-01	1.861346e-04	1	
1.601298e-01	9.015070e-02	6.037432e-01	3.349777e-02	2.739555e-04	2	
2.261408e-02	6.972791e-02	9.557145e-01	9.930651e-01	2.022482e-04	3	
3.970677e-01	3.278238e-01	1.019084e-02	4.211919e-03	1.661819e-04	3	
6.804686e-02	4.481136e-02	5.813069e-01	5.640128e-01	3.022580e-04	3	
4.495592e-01	3.659795e-01	1.303696e-01	1.123744e-01	4.470534e-04	3	
3.313294e-02	5.132106e-02	8.884181e-01	9.209578e-01	1.777371e-04	1	
3.883483e-01	3.535378e-01	1.016345e-01	2.099532e-01	1.465694e-04	2	
5.955659e-01	1.595794e-01	8.865288e-01	0.000000e+00	1.733032e-04	0	
7.757190e-01	3.837491e-01	6.890452e-01	0.000000e+00	2.354593e-04	0	
2.761211e-01	2.678549e-01	2.339092e-01	3.164847e-01	2.811128e-04	2	
2.102984e-01	5.183325e-02	8.059410e-01	0.000000e+00	1.392228e-04	0	
7.610876e-01	3.764027e-01	8.178785e-01	0.000000e+00	2.112838e-04	0	
4.368418e-02	3.603716e-02	8.636207e-02	1.431213e-02	1.408668e-04	2	
8.201487e-02	6.345989e-02	3.608150e-01	3.188947e-01	1.943564e-04	1	
3.601695e-01	2.842862e-01	2.248622e-01	2.685751e-01	2.537728e-04	1	
3.940340e-01	2.913321e-01	6.150430e-01	2.183673e-01	3.446705e-04	3	
7.867168e-01	4.037354e-01	9.525342e-01	7.365852e-01	3.077459e-04	2	
2.545575e-02	3.060714e-02	5.326932e-01	4.104907e-01	3.860542e-04	1	
4.553403e-01	3.143760e-01	7.779560e-01	4.192012e-01	4.650746e-04	3	
5.488715e-01	3.260210e-01	8.157017e-01	7.012007e-01	5.607373e-04	3	
4.476204e-01	4.892007e-01	6.743206e-01	6.782869e-01	7.114915e-04	6	
4.144805e-01	4.584003e-01	1.341875e-01	1.345610e-01	1.284968e-03	12	
3.175410e-01	3.226391e-01	8.004522e-01	7.812479e-01	1.151010e-03	7	
3.717476e-01	3.919002e-01	2.501496e-02	5.253377e-02	1.046961e-03	13	
3.235082e-01	3.585129e-01	3.951099e-02	1.543397e-02	6.168282e-04	4	
2.775271e-01	1.422442e-01	9.004757e-01	8.290571e-01	5.842084e-04	3	
3.808807e-01	3.335780e-01	2.345346e-01	4.539109e-02	6.364347e-04	4	
7.494893e-02	6.364703e-02	1.378773e-01	1.935535e-01	7.446346e-04	7	
5.396771e-01	4.868770e-01	5.219448e-01	6.076551e-01	5.285335e-04	4	
8.368896e-02	8.431774e-02	3.641807e-01	2.566771e-01	6.331560e-04	5	
3.914375e-01	4.056066e-02	9.276015e-01	2.700799e-01	8.382320e-04	2	
1.728145e-02	2.368213e-02	6.171713e-01	7.236307e-01	1.131076e-03	7	
1.729440e-01	1.232653e-01	5.807021e-01	6.361542e-01	1.707389e-03	14	
3.974115e-02	7.296746e-02	7.854022e-01	8.170815e-01	1.236271e-03	13	
1.904872e-01	2.503774e-01	7.868651e-01	8.053607e-01	1.621533e-03	14	
1.568020e-01	1.517451e-01	1.356308e-01	2.354249e-01	7.015871e-04	4	
1.350400e-01	2.663350e-02	9.723592e-01	7.824034e-01	1.633299e-03	6	
2.072242e-01	2.025382e-01	1.431917e-01	8.209320e-02	1.656914e-03	9	
5.842983e-02	4.333025e-02	6.788846e-01	6.574681e-01	1.428133e-03	12	
6.457499e-01	5.892910e-01	4.217260e-01	3.088567e-01	2.280194e-03	11	
2.708521e-01	2.804180e-01	2.229878e-01	1.640967e-01	2.309347e-03	20	
1.527121e-01	2.024535e-01	3.761477e-01	4.447894e-01	2.186081e-03	22	
2.920783e-01	2.888394e-01	1.867813e-01	1.447594e-01	1.655498e-03	12	
1.301871e-01	1.016786e-01	7.570843e-01	7.344315e-01	5.292493e-04	3	
7.879122e-01	6.484535e-01	3.781647e-01	0.000000e+00	3.478381e-04	0	
7.737675e-02	1.444959e-02	8.272539e-01	0.000000e+00	1.925672e-04	0	
5.710996e-01	2.985854e-01	4.321098e-01	3.558139e-02	1.878262e-04	1	
3.819768e-01	4.515380e-01	8.140555e-02	2.498898e-01	1.465111e-04	1	
3.677148e-02	1.204799e-01	5.926522e-01	9.264486e-01	1.466307e-04	1	
5.031226e-01	2.196379e-02	9.785168e-01	0.000000e+00	1.523266e-04	0	
1.253712e-01	2.724211e-01	7.139554e-01	8.729389e-01	1.756872e-04	3	
1.517322e-01	3.068956e-01	7.430598e-01	9.085927e-01	2.469220e-04	4	
2.417353e-01	2.037318e-01	2.932104e-01	1.682535e-01	2.209270e-04	2	
1.850281e-01	1.652237e-01	2.284944e-01	3.059575e-03	1.706486e-04	1	
