h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
4.193155e-01	2.902900e-01	8.894794e-02	1.964119e-01	3.335876e-03	30	
7.093447e-01	6.196366e-01	1.319039e-01	1.679687e-01	4.046238e-03	27	
3.372810e-01	3.395990e-01	6.487875e-01	4.816837e-01	3.876456e-03	26	
6.099448e-01	6.300752e-01	7.714076e-01	6.363153e-01	2.987870e-03	26	
2.189236e-01	1.747365e-01	6.752194e-01	8.137732e-01	3.149549e-03	18	
5.077588e-01	4.965028e-01	6.775401e-03	8.523645e-03	3.031844e-03	17	
5.348953e-01	6.020311e-01	5.796601e-01	4.923822e-01	2.916396e-03	22	
2.966938e-01	3.320551e-01	3.771682e-01	4.475037e-01	3.954117e-03	35	
4.589494e-01	5.379654e-01	1.577922e-01	1.922688e-01	3.934601e-03	34	
5.478449e-01	4.269579e-01	4.501646e-01	3.674882e-01	4.522378e-03	33	
5.608676e-01	5.289652e-01	6.073272e-03	1.015866e-02	3.612697e-03	30	
2.129331e-01	2.416150e-01	2.790403e-01	3.651613e-01	3.997337e-03	35	
6.139840e-01	5.473035e-01	8.262936e-01	8.030315e-01	5.129746e-03	30	
2.081318e-01	2.302683e-01	7.492493e-01	6.355815e-01	6.195666e-03	44	
3.250951e-01	3.397505e-01	9.824455e-01	9.838955e-01	3.959674e-03	39	
1.928236e-01	1.368101e-01	6.359323e-01	3.244275e-01	2.879971e-03	20	
4.216760e-01	4.118084e-01	7.748069e-01	5.666858e-01	2.263133e-03	23	
1.934840e-01	1.594680e-01	3.335837e-01	1.352842e-01	2.310644e-03	16	
1.369442e-01	1.723828e-01	3.334092e-01	1.126429e-01	2.158575e-03	15	
1.485427e-01	2.695305e-01	7.500832e-01	7.784217e-01	2.336884e-03	20	
3.358032e-01	2.597288e-01	5.181072e-01	5.365902e-01	2.515754e-03	16	
2.417395e-01	2.121043e-01	2.379213e-01	2.703698e-01	2.645061e-03	14	
4.752642e-01	4.622804e-01	4.882408e-01	5.766455e-01	1.629630e-03	14	
5.678074e-01	6.392120e-01	7.947762e-01	8.627549e-01	1.528934e-03	18	
4.549881e-01	5.010939e-01	1.304675e-01	1.422676e-01	2.175999e-03	15	
4.568597e-01	5.882574e-01	9.483799e-01	9.399829e-01	2.346748e-03	27	
6.658045e-01	6.032789e-01	5.295817e-01	4.617468e-01	3.622653e-03	22	
4.142955e-01	3.504353e-01	4.777671e-01	4.381655e-01	1.916212e-03	16	
7.690464e-01	6.341803e-01	3.920940e-01	2.659432e-01	1.453076e-03	10	
4.209703e-01	4.046265e-01	4.846578e-02	3.828924e-02	8.898510e-04	4	
3.650930e-01	3.377422e-01	3.288937e-02	8.580583e-02	1.070002e-03	18	
4.482724e-01	4.508739e-01	1.827842e-01	3.080977e-01	1.064768e-03	12	
7.991285e-02	6.439801e-02	6.108736e-01	2.818249e-01	1.367393e-03	7	
1.299972e-01	2.043853e-01	5.416712e-01	7.597378e-01	1.285476e-03	12	
2.478922e-01	2.556114e-01	7.189470e-01	6.985410e-01	1.442437e-03	8	
1.645674e-01	2.060688e-01	1.223608e-01	2.074846e-01	1.064104e-03	11	
2.266890e-01	2.087382e-01	5.071890e-02	3.483953e-02	7.463333e-04	7	
6.425942e-01	6.008962e-01	2.826208e-01	1.643966e-01	5.400742e-04	4	
8.087730e-01	5.375195e-01	8.193315e-01	3.542961e-01	4.040656e-04	5	
5.698852e-01	5.874971e-01	1.087183e-01	2.078039e-01	5.008839e-04	6	
7.707925e-01	5.138244e-01	9.247425e-01	6.697414e-01	4.132181e-04	3	
8.594623e-01	7.634557e-01	2.253117e-01	1.901022e-01	2.774522e-04	3	
4.784573e-01	3.826500e-01	6.484468e-01	7.435597e-01	3.491984e-04	3	
1.616630e-01	7.439683e-02	6.714431e-01	9.325588e-02	2.914592e-04	1	
2.558076e-01	3.802150e-01	1.079993e-01	4.122981e-02	3.788048e-04	2	
7.294622e-03	6.394254e-03	7.029701e-02	1.648869e-01	4.969181e-04	3	
5.074603e-01	6.911606e-01	6.549480e-02	2.110297e-02	7.989476e-04	4	
4.519470e-01	5.433298e-01	6.825469e-02	9.366749e-02	8.183577e-04	6	
6.479147e-01	7.712713e-01	2.257416e-01	5.132262e-01	6.898439e-04	7	
9.240365e-01	9.164882e-01	1.497133e-02	7.728609e-03	9.687785e-04	7	
5.547134e-01	2.742183e-01	9.866591e-01	9.720884e-01	8.373540e-04	5	
3.778441e-01	3.609195e-01	1.332077e-01	1.278140e-01	1.445860e-03	11	
1.957364e-01	1.917007e-01	1.620451e-01	2.243920e-01	2.688133e-03	22	
5.887108e-01	3.580443e-01	8.833580e-01	8.226484e-01	3.091821e-03	21	
5.477789e-01	6.477770e-01	7.690201e-01	8.749555e-01	3.336235e-03	24	
4.597409e-01	4.418274e-01	4.985555e-01	3.943739e-01	2.075521e-03	14	
2.452711e-01	2.594551e-01	9.642158e-01	9.645631e-01	1.703824e-03	19	
4.248358e-01	4.165855e-01	4.619900e-01	2.948109e-01	1.646545e-03	9	
2.065243e-01	2.077018e-01	7.155887e-01	7.311354e-01	1.144766e-03	7	
6.711571e-01	5.109162e-01	7.228891e-01	5.938123e-01	8.601267e-04	7	
6.134450e-01	4.364089e-01	6.466384e-01	5.205124e-01	6.900558e-04	3	
7.930568e-01	4.813258e-01	9.749276e-01	8.465126e-01	7.411712e-04	1	
4.143624e-01	5.277091e-01	4.216705e-01	5.051250e-01	3.869063e-04	6	
6.236358e-01	5.834781e-01	3.198489e-01	2.239913e-01	3.942922e-04	2	
9.459543e-01	3.468158e-01	9.875446e-01	7.220902e-01	3.823256e-04	1	
2.318922e-02	2.958766e-02	8.951016e-01	9.102953e-01	2.178274e-04	3	
3.771397e-01	2.435422e-01	6.160142e-01	0.000000e+00	2.400628e-04	0	
7.897411e-01	2.562623e-01	9.369338e-01	0.000000e+00	2.236907e-04	0	
7.780028e-01	7.267463e-01	3.596007e-01	5.089331e-02	3.197365e-04	1	
5.824896e-01	4.954227e-01	6.062159e-03	5.817401e-04	2.258520e-04	1	
7.748705e-01	4.928410e-01	7.624173e-01	0.000000e+00	1.997137e-04	0	
2.625531e-01	2.608075e-01	7.356000e-01	8.232579e-01	2.083108e-04	2	
3.617401e-01	3.727358e-01	1.995156e-01	9.171135e-02	1.533078e-04	3	
2.595292e-01	3.188710e-01	1.740940e-02	6.309837e-03	1.712899e-04	1	
1.342992e-01	3.043568e-01	8.011277e-01	9.080299e-01	1.501233e-04	3	
4.567731e-01	3.419787e-01	2.736476e-01	3.351717e-02	1.792897e-04	1	
2.337001e-01	2.749327e-01	5.794048e-01	5.836326e-01	2.127369e-04	2	
6.169352e-01	4.417347e-01	3.690710e-01	6.104315e-02	1.671572e-04	1	
6.740708e-01	3.044933e-01	7.169394e-01	0.000000e+00	2.339636e-04	0	
4.063622e-01	5.094409e-01	8.641368e-01	9.098449e-01	4.215229e-04	6	
6.557807e-01	6.780751e-01	2.402182e-01	1.640233e-01	5.641122e-04	5	
4.330244e-01	4.429534e-01	1.945163e-01	7.939287e-02	6.552828e-04	4	
4.656853e-01	4.839565e-01	4.735155e-02	1.577319e-02	5.669815e-04	3	
5.695231e-01	3.383842e-01	8.842546e-01	8.193041e-01	7.756773e-04	2	
4.095848e-01	5.239877e-01	2.996415e-01	5.215871e-01	6.488374e-04	7	
1.563537e-01	1.673945e-01	3.196035e-01	4.884533e-01	7.953403e-04	5	
2.285925e-01	4.099083e-01	8.142287e-01	9.231020e-01	6.612637e-04	9	
1.331498e-01	1.440506e-01	2.340219e-01	4.147101e-02	6.152542e-04	2	
4.419031e-01	5.015716e-01	9.668629e-02	1.972758e-01	9.315232e-04	6	
3.785412e-01	1.750622e-01	8.495792e-01	5.862875e-01	9.832591e-04	7	
6.496352e-01	6.199235e-01	4.287148e-02	7.241605e-02	8.689999e-04	11	
4.892185e-01	4.886313e-01	3.312432e-01	4.008945e-01	6.386550e-04	5	
3.200310e-01	2.923381e-01	8.564197e-02	1.316918e-01	3.545098e-04	5	
5.634274e-01	3.970757e-01	7.973338e-01	6.629558e-01	6.091987e-04	4	
2.648030e-01	2.343048e-01	3.330851e-01	3.915880e-01	8.872341e-04	6	
3.641615e-01	1.800983e-01	7.525619e-01	3.912723e-01	1.475509e-03	3	
6.156367e-01	6.028837e-01	6.923387e-02	7.484056e-02	2.094180e-03	15	
6.217446e-01	6.671885e-01	9.356092e-01	9.290361e-01	1.758569e-03	17	
3.856882e-01	1.950297e-01	9.705490e-01	9.452626e-01	2.320178e-03	7	
2.403141e-01	4.161499e-01	7.709193e-01	8.921240e-01	1.770021e-03	18	
4.610300e-01	5.138590e-01	4.877964e-01	5.175569e-01	2.829260e-03	21	
6.358740e-01	6.379087e-01	2.011910e-01	2.334017e-01	3.363107e-03	28	
3.802590e-01	3.402457e-01	4.594170e-01	2.022247e-01	2.583588e-03	17	
4.986048e-01	5.264224e-01	4.589635e-01	5.218790e-01	3.412399e-03	26	
5.990637e-01	6.100430e-01	3.913128e-02	5.614766e-02	2.559914e-03	17	
4.105613e-01	3.404804e-01	5.584162e-01	3.814447e-01	1.857518e-03	13	
3.663184e-01	2.948117e-01	1.984373e-01	1.746598e-01	1.850485e-03	15	
3.064844e-01	3.135448e-01	4.232132e-01	4.581346e-01	2.137538e-03	14	
6.056254e-01	5.058593e-01	5.134307e-01	1.214001e-01	1.948910e-03	9	
3.377007e-01	3.511055e-01	7.761924e-01	8.421071e-01	2.485567e-03	8	
3.340094e-01	2.869328e-01	4.500851e-01	2.970982e-01	2.511767e-03	26	
8.636537e-02	1.134340e-01	3.997451e-02	1.554622e-02	2.171399e-03	13	
5.105955e-01	4.303496e-01	4.048928e-01	1.419508e-01	2.900674e-03	12	
3.444760e-01	3.040934e-01	4.820966e-01	6.302176e-01	2.547018e-03	13	
2.977221e-01	3.363732e-01	6.497234e-01	8.481512e-01	1.971461e-03	15	
4.735536e-01	4.577269e-01	3.536024e-01	3.589098e-01	1.417370e-03	8	
2.749219e-01	2.758786e-01	5.100835e-02	4.483706e-02	1.098376e-03	9	
2.535878e-01	2.293750e-01	5.158555e-01	2.940493e-01	1.380677e-03	12	
1.402694e-01	1.680198e-01	3.763851e-02	5.235082e-02	7.178367e-04	4	
5.300781e-01	5.666195e-01	1.052133e-01	8.640994e-02	1.186560e-03	8	
1.171393e-01	7.303364e-02	5.747704e-01	1.784021e-01	1.860178e-03	7	
2.060751e-01	3.211078e-01	6.157786e-01	8.404013e-01	1.829301e-03	14	
1.602068e-01	2.620874e-01	7.877305e-01	8.611721e-01	2.277144e-03	22	
7.245049e-01	7.077053e-01	3.261411e-01	1.885491e-01	2.174010e-03	23	
3.801317e-01	3.386202e-01	5.552314e-01	6.153246e-01	1.983322e-03	17	
3.265881e-01	4.520810e-01	2.731674e-01	9.820340e-02	2.582662e-03	16	
4.962869e-01	5.272210e-01	5.735580e-01	6.269785e-01	1.788054e-03	19	
4.064475e-01	4.122756e-01	2.652573e-01	2.328906e-01	1.425890e-03	12	
3.573225e-01	3.434869e-01	7.036220e-01	4.718838e-01	1.342323e-03	12	
3.739388e-01	3.907621e-01	8.457440e-01	8.950019e-01	1.208517e-03	10	
4.349464e-01	5.055403e-01	6.995873e-01	6.303201e-01	9.917631e-04	7	
5.860271e-03	5.702277e-03	2.420514e-01	4.827768e-01	6.433529e-04	7	
6.986454e-01	6.559588e-01	2.369287e-01	8.635524e-02	4.101613e-04	1	
7.114192e-01	3.310687e-01	8.681483e-01	3.917320e-01	5.922927e-04	4	
1.993110e-01	1.159662e-01	2.316384e-01	2.431160e-01	5.701127e-04	3	
3.524801e-01	4.326567e-01	4.198181e-02	5.968603e-03	6.640715e-04	3	
5.767750e-01	4.888712e-01	6.939428e-01	5.642633e-01	6.705143e-04	4	
5.845163e-01	7.083498e-01	2.529480e-01	3.445730e-01	5.930265e-04	8	
1.021865e-01	1.921701e-01	9.676703e-01	9.810101e-01	5.400356e-04	6	
4.696069e-01	4.808397e-01	5.712010e-01	5.982080e-01	6.682722e-04	8	
2.144361e-01	2.339201e-01	3.319961e-01	8.850712e-02	3.651786e-04	2	
7.302294e-01	7.642037e-01	8.027849e-01	8.126384e-01	3.055292e-04	4	
1.562931e-01	1.342199e-01	2.333170e-01	7.468262e-03	3.274187e-04	3	
6.200055e-01	5.780372e-01	3.348873e-01	1.337392e-01	3.141188e-04	1	
5.155945e-01	3.942061e-01	6.270012e-01	0.000000e+00	3.205421e-04	0	
6.920499e-01	6.870071e-01	6.951446e-01	6.450785e-01	4.996315e-04	6	
1.644328e-01	1.281288e-01	1.641238e-02	7.934538e-02	5.379801e-04	5	
4.575006e-01	4.290767e-01	2.858785e-01	1.468391e-01	4.205388e-04	4	
5.429296e-01	4.434509e-01	6.934299e-01	4.432951e-01	4.165270e-04	2	
4.574803e-01	3.812910e-01	4.862501e-01	4.395462e-01	5.430351e-04	2	
6.512019e-01	6.928189e-01	2.558545e-01	8.988755e-02	5.886590e-04	6	
2.936930e-01	2.229205e-01	1.957353e-01	1.324218e-01	3.625880e-04	3	
8.646631e-02	8.352291e-02	9.204231e-01	9.281149e-01	5.989036e-04	4	
3.289117e-01	4.795777e-01	7.050041e-01	7.556808e-01	4.669314e-04	4	
4.252846e-01	2.534158e-01	3.069014e-01	2.617960e-02	5.703555e-04	1	
3.365332e-01	9.447581e-02	8.075348e-01	4.956916e-01	7.516592e-04	4	
2.601207e-01	5.629815e-01	9.936860e-01	9.990546e-01	8.278313e-04	7	
5.601410e-01	5.137247e-01	8.193475e-01	8.274026e-01	6.657886e-04	7	
4.508653e-01	2.403281e-01	7.179149e-01	1.516337e-01	5.746096e-04	3	
3.709955e-01	3.860975e-01	9.128617e-01	8.924011e-01	5.533059e-04	4	
5.470162e-01	6.616182e-01	3.249878e-01	6.733455e-01	4.774913e-04	5	
3.581965e-01	2.944329e-01	4.656858e-01	4.854807e-01	3.838013e-04	4	
1.575598e-01	1.838541e-01	5.543949e-01	4.721946e-01	2.622212e-04	2	
3.396208e-01	2.809291e-01	8.539984e-01	6.816601e-01	1.952723e-04	2	
1.390858e-01	1.777401e-01	2.780964e-01	1.246031e-01	1.981498e-04	1	
5.141623e-01	4.034153e-01	6.055641e-01	0.000000e+00	1.642820e-04	0	
6.137055e-01	2.706110e-01	8.159984e-01	0.000000e+00	1.423352e-04	0	
1.410280e-01	1.330574e-01	3.588207e-02	1.148147e-01	1.750940e-04	3	
2.918674e-01	2.061490e-01	1.844872e-01	1.067030e-03	2.057877e-04	1	
3.727958e-01	4.588741e-01	1.447411e-01	3.340113e-01	1.562720e-04	1	
5.481748e-01	3.330156e-01	6.322361e-01	1.904877e-01	1.841366e-04	2	
5.657258e-02	8.941140e-02	8.547606e-01	9.358459e-01	1.494036e-04	1	
3.599458e-01	2.244123e-01	6.622063e-01	1.072256e-01	2.397577e-04	1	
5.310054e-01	5.292825e-01	2.992313e-01	5.119858e-01	2.865228e-04	3	
4.543268e-01	3.137389e-01	5.689105e-01	0.000000e+00	4.091778e-04	0	
5.298661e-01	6.359657e-01	2.907287e-02	3.339497e-02	3.868908e-04	4	
1.585434e-01	1.406091e-01	2.161852e-01	3.149844e-01	5.726470e-04	2	
7.499750e-02	9.016634e-02	4.212043e-02	1.647772e-02	5.184023e-04	4	
7.774111e-01	6.956243e-01	1.787019e-01	1.395554e-01	6.471934e-04	4	
5.162419e-01	3.971948e-01	8.552085e-01	7.255358e-01	7.183246e-04	4	
6.832886e-01	5.200433e-01	7.980850e-01	6.784472e-01	5.330514e-04	4	
5.223115e-01	4.684680e-01	5.800143e-01	6.437447e-01	6.087570e-04	5	
5.106837e-01	6.851757e-01	3.540077e-01	6.372647e-01	9.899235e-04	12	
5.379698e-01	4.970562e-01	2.568548e-01	3.329153e-01	7.374823e-04	2	
5.224930e-01	3.791531e-01	6.346444e-01	2.162946e-01	6.537477e-04	3	
3.287623e-01	2.587172e-01	5.383289e-01	1.984444e-01	4.426241e-04	4	
1.467866e-01	2.286740e-01	2.529014e-01	4.608034e-01	3.015058e-04	4	
4.146325e-01	3.849151e-01	8.023660e-01	7.848920e-01	3.048878e-04	4	
1.456291e-01	1.920255e-01	3.283786e-01	1.455978e-01	2.414378e-04	2	
5.272974e-01	4.232725e-01	7.601010e-01	5.904626e-01	2.017780e-04	1	
7.365891e-01	7.099234e-01	1.469953e-01	5.044145e-03	1.998377e-04	1	
5.437031e-01	3.058322e-01	9.166794e-01	8.141204e-01	2.012291e-04	2	
2.617303e-01	1.561118e-01	2.593356e-01	0.000000e+00	1.571341e-04	0	
1.404924e-01	1.423669e-01	1.022541e-01	3.756483e-01	1.671858e-04	3	
4.588133e-01	3.566001e-01	8.617162e-01	6.908250e-01	1.929115e-04	2	
9.339786e-02	5.412806e-02	4.287337e-01	2.504873e-01	2.770250e-04	3	
3.178573e-01	2.355266e-01	6.453510e-01	5.249078e-01	3.077079e-04	1	
5.252690e-01	3.254706e-01	7.324615e-01	0.000000e+00	2.564526e-04	0	
5.812394e-01	5.422599e-01	2.588529e-02	0.000000e+00	1.727367e-04	0	
4.841378e-01	4.544397e-01	4.271511e-01	4.865648e-01	4.896958e-04	6	
3.851055e-01	4.908146e-01	9.099832e-02	2.766357e-02	5.154101e-04	3	
4.705864e-01	2.727733e-01	9.590222e-01	9.032957e-01	7.545236e-04	3	
6.470035e-01	6.748635e-01	1.792736e-01	1.103680e-01	6.142001e-04	2	
3.580047e-01	2.804514e-01	1.846635e-01	2.730128e-01	9.749939e-04	3	
3.967573e-01	4.820934e-01	3.373192e-01	2.139542e-01	8.818367e-04	5	
6.907079e-01	7.493624e-01	6.200065e-01	7.702115e-01	9.211250e-04	8	
4.421166e-01	4.325791e-01	5.721826e-03	9.280928e-03	6.658672e-04	4	
5.874146e-01	6.449423e-01	2.807006e-01	3.436783e-01	8.091697e-04	5	
8.271489e-01	8.269123e-01	1.319721e-01	2.322106e-01	7.498756e-04	7	
2.287047e-01	1.398851e-01	6.222263e-01	4.615594e-01	9.293343e-04	9	
2.469034e-01	1.872838e-01	1.351750e-01	1.634605e-01	1.334097e-03	8	
4.871252e-03	4.542431e-03	1.595035e-01	1.949215e-01	1.673214e-03	13	
3.612834e-01	3.847233e-01	6.268564e-01	7.434617e-01	2.376774e-03	18	
3.951540e-01	3.863390e-01	3.168191e-01	4.901024e-01	1.585241e-03	16	
2.681692e-02	3.758729e-02	8.876358e-01	9.243442e-01	1.237157e-03	6	
7.729973e-01	7.981160e-01	2.181398e-01	2.186219e-01	5.706495e-04	3	
6.489986e-01	6.281456e-01	9.307257e-02	1.119218e-01	5.222192e-04	4	
1.664094e-01	1.952793e-01	1.696387e-01	2.275447e-01	8.691838e-04	4	
6.535662e-01	5.518379e-01	9.309260e-01	9.245627e-01	1.065669e-03	8	
5.084597e-01	6.029082e-01	7.643173e-01	8.241333e-01	1.220425e-03	8	
4.192344e-01	5.380154e-01	6.178766e-01	8.343258e-01	1.362617e-03	13	
9.950208e-02	9.240457e-02	4.277526e-01	4.950395e-01	1.822672e-03	13	
7.646960e-01	7.392249e-01	4.300658e-01	5.844839e-01	2.176563e-03	14	
2.742501e-01	2.910430e-01	6.532368e-01	6.839809e-01	1.854240e-03	12	
4.155908e-01	4.401383e-01	7.205911e-01	8.115387e-01	2.128754e-03	20	
4.692893e-01	3.977893e-01	8.149416e-01	7.706737e-01	2.709656e-03	16	
6.091797e-01	6.546105e-01	2.551049e-01	3.879489e-01	2.613558e-03	17	
3.296839e-01	3.960456e-01	1.422740e-01	6.733102e-02	3.437435e-03	23	
1.451748e-01	1.890719e-01	3.386915e-01	3.662339e-01	3.710209e-03	24	
3.683498e-01	4.055316e-01	4.160145e-01	7.533654e-01	2.685588e-03	24	
4.826111e-01	5.323408e-01	8.345518e-01	8.488728e-01	2.590528e-03	24	
4.570963e-01	4.407410e-01	8.439827e-01	8.585547e-01	2.334597e-03	15	
5.053903e-01	4.358473e-01	5.654059e-01	5.757202e-01	2.824505e-03	23	
3.823463e-01	3.962194e-01	7.314942e-01	7.148937e-01	3.431001e-03	28	
3.802259e-01	3.869151e-01	3.963528e-01	3.848552e-01	5.032885e-03	30	
5.430776e-01	4.144323e-01	6.152823e-01	5.465245e-01	4.555398e-03	25	
5.429097e-02	4.173005e-02	4.137025e-01	4.526914e-01	4.935719e-03	34	
3.887094e-01	4.779124e-01	3.987799e-01	1.401796e-01	5.205195e-03	30	
3.054880e-01	2.706443e-01	7.234545e-01	6.862909e-01	7.444345e-03	49	
6.196312e-01	5.524553e-01	8.979843e-01	8.471018e-01	4.992841e-03	38	
6.501244e-01	6.052814e-01	4.795938e-01	4.431568e-01	4.525436e-03	31	
6.243969e-01	6.352988e-01	2.497602e-02	7.894273e-03	5.660142e-03	41	
5.235551e-01	6.309703e-01	5.642048e-01	7.907677e-01	5.817268e-03	47	
5.512050e-01	4.989859e-01	8.868326e-01	8.664126e-01	4.439469e-03	43	
2.911797e-01	3.242286e-01	3.067279e-01	2.099559e-01	6.286699e-03	46	
4.529395e-01	4.394343e-01	1.541777e-01	8.380697e-02	6.710009e-03	46	
4.324858e-01	3.904291e-01	8.260500e-01	7.952296e-01	5.177006e-03	39	
7.409837e-01	7.374409e-01	4.423192e-02	7.630877e-02	9.070493e-03	60	
6.004199e-01	6.257687e-01	1.766515e-01	1.348102e-01	7.122218e-03	57	
4.468273e-01	4.339796e-01	1.623116e-01	1.119591e-01	6.716291e-03	57	
3.716432e-01	3.172605e-01	8.422734e-01	8.878035e-01	9.413442e-03	58	
2.600421e-01	2.707647e-01	2.632957e-01	1.013475e-01	9.015961e-03	49	
3.327786e-01	3.349474e-01	5.677977e-01	5.253626e-01	6.663936e-03	50	
4.820809e-01	5.504841e-01	7.648213e-01	8.884496e-01	5.770941e-03	46	
7.643703e-04	1.003953e-03	5.783041e-01	7.349956e-01	7.409247e-03	47	
2.034933e-01	1.985856e-01	9.676329e-01	9.675098e-01	7.389778e-03	50	
3.329098e-01	2.525412e-01	9.434197e-01	9.570127e-01	5.124544e-03	37	
4.010843e-01	4.055452e-01	5.818417e-01	5.808384e-01	4.723533e-03	24	
7.053557e-01	7.086619e-01	3.885898e-01	3.465181e-01	2.914480e-03	21	
2.593250e-01	2.480725e-01	6.585756e-01	5.908662e-01	3.827635e-03	22	
6.559808e-01	6.705250e-01	8.383035e-01	8.583652e-01	3.485895e-03	25	
8.702617e-01	8.530888e-01	3.077424e-01	3.947025e-01	2.864503e-03	22	
2.752732e-01	2.484673e-01	1.309180e-01	1.204028e-01	2.282448e-03	12	
6.353746e-01	5.819304e-01	4.062405e-01	3.622199e-01	3.302487e-03	15	
5.681319e-01	6.591641e-01	1.827834e-01	8.516010e-02	3.586200e-03	24	
8.998670e-02	6.206222e-02	9.001445e-01	8.336524e-01	6.016059e-03	37	
3.254545e-02	2.047285e-02	5.734279e-01	6.394496e-01	7.964529e-03	48	
5.141298e-01	5.023716e-01	2.193006e-01	2.448816e-01	4.865793e-03	42	
3.389317e-01	3.015269e-01	4.157657e-01	3.143122e-01	4.780300e-03	32	
5.899974e-01	6.173638e-01	4.439093e-01	2.285277e-01	5.010885e-03	35	
3.212277e-01	2.321311e-01	7.746991e-01	6.503439e-01	5.688975e-03	37	
5.323089e-01	5.343915e-01	8.697724e-01	8.835399e-01	6.625005e-03	42	
4.142947e-01	4.563686e-01	5.817439e-01	5.531666e-01	6.047237e-03	36	
4.166005e-01	3.446201e-01	7.792004e-01	5.636022e-01	6.682400e-03	43	
2.509316e-01	2.530345e-01	4.999960e-01	6.786398e-01	6.165892e-03	45	
6.248153e-02	4.102954e-02	7.466890e-01	7.039747e-01	6.624748e-03	39	
8.260026e-01	8.221598e-01	2.309719e-01	2.143108e-01	5.519456e-03	35	
2.606996e-01	2.375164e-01	1.586367e-01	1.631077e-01	4.938817e-03	36	
6.194860e-01	5.327612e-01	7.497638e-01	7.113139e-01	3.937249e-03	23	
6.338208e-01	6.217085e-01	1.538555e-01	2.353937e-01	2.819678e-03	25	
2.774509e-01	2.250105e-01	3.231588e-01	1.067191e-01	2.655005e-03	16	
4.222108e-01	2.734316e-01	9.419205e-01	8.738372e-01	3.427445e-03	16	
3.118070e-01	4.024772e-01	9.231897e-02	6.010295e-02	3.417066e-03	20	
5.381202e-01	4.313938e-01	5.773936e-02	4.247137e-02	3.383303e-03	17	
5.614967e-01	5.044916e-01	8.303702e-01	8.176003e-01	2.673028e-03	15	
3.280675e-01	2.970875e-01	9.947622e-01	9.933875e-01	2.840958e-03	22	
4.913687e-01	5.610447e-01	1.386165e-01	1.402310e-01	3.667830e-03	23	
5.208774e-01	4.913048e-01	8.457865e-01	8.656480e-01	6.697330e-03	43	
2.883256e-01	3.030033e-01	1.632611e-01	3.120736e-01	5.839819e-03	49	
3.697274e-01	4.987190e-01	4.569263e-01	6.539542e-01	4.924108e-03	38	
1.038014e-01	1.256979e-01	5.659076e-01	3.642696e-01	5.936458e-03	38	
7.706362e-02	7.219513e-02	3.055305e-01	2.860114e-01	5.380758e-03	41	
4.392617e-01	5.211866e-01	6.188128e-02	4.885587e-02	5.896510e-03	43	
6.887955e-01	6.243005e-01	3.139440e-02	3.527400e-02	4.327021e-03	32	
7.011921e-01	6.749559e-01	5.520804e-01	5.403782e-01	4.770257e-03	29	
2.735488e-01	2.245051e-01	1.499548e-01	1.231322e-01	3.997406e-03	24	
4.495887e-01	4.587376e-01	3.913283e-01	4.472158e-01	2.248495e-03	13	
2.610450e-01	2.455900e-01	5.441171e-01	3.965105e-01	2.326801e-03	16	
3.533024e-01	2.792886e-01	7.624344e-01	7.921577e-01	1.929007e-03	12	
5.059416e-02	6.725826e-02	4.679611e-01	5.915279e-01	1.643594e-03	18	
1.654151e-01	1.200805e-01	5.844935e-01	4.305198e-01	1.974692e-03	13	
5.869158e-02	6.346339e-02	8.983816e-01	9.321224e-01	1.620864e-03	10	
7.261413e-01	7.192955e-01	3.593873e-01	4.740897e-01	1.638862e-03	14	
1.628837e-01	1.533833e-01	3.178971e-01	2.402918e-01	1.823731e-03	9	
4.756995e-01	4.686025e-01	9.771569e-02	1.512063e-01	1.463145e-03	16	
3.441166e-01	3.423973e-01	6.946721e-01	5.078654e-01	1.124216e-03	7	
4.358430e-01	5.278946e-01	3.471597e-01	3.445587e-01	4.055806e-04	5	
8.847787e-01	7.599373e-01	5.378718e-01	2.326159e-01	4.527036e-04	1	
3.605219e-01	3.610044e-01	1.937846e-02	6.322905e-03	5.448087e-04	3	
1.513224e-01	1.571593e-01	1.212089e-01	3.649883e-01	6.730201e-04	7	
2.683360e-01	2.893439e-01	7.122909e-01	7.215809e-01	8.151021e-04	7	
5.734703e-01	3.755999e-01	8.797069e-01	6.392583e-01	1.109976e-03	2	
5.623938e-01	4.721412e-01	4.074400e-01	4.424977e-01	1.159877e-03	6	
7.377556e-01	6.472649e-01	7.746982e-01	6.086066e-01	9.321147e-04	4	
4.473482e-01	4.015813e-01	6.560287e-01	4.352448e-01	9.233157e-04	7	
4.433173e-01	4.516255e-01	2.657785e-01	1.473634e-01	1.170641e-03	10	
7.843154e-01	6.914292e-01	4.728141e-01	4.773329e-01	9.188068e-04	6	
5.997305e-01	5.565964e-01	1.744669e-01	2.051587e-01	9.230537e-04	9	
5.832774e-01	5.771356e-01	6.050323e-01	5.063975e-01	5.835019e-04	5	
5.679407e-01	6.021873e-01	6.479474e-01	7.420434e-01	6.950414e-04	6	
6.888532e-01	5.114130e-01	7.278157e-01	5.603733e-01	5.678640e-04	3	
6.572188e-01	6.970402e-01	1.702029e-01	2.005949e-02	5.647855e-04	5	
5.795871e-01	5.626744e-01	3.807736e-01	2.713838e-01	4.770445e-04	3	
1.471086e-01	1.806512e-01	6.037519e-01	7.206552e-01	5.789426e-04	3	
